"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-09-11",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-09-13",,"79",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-09-15",,"78",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-09-16",,"80",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-09-30",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-01",,"80",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-18",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-20",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-22",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-24",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-25",,"80",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-26",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-27",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-28",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-29",,"79",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-30",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-10-31",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-01",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-02",,"85",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-03",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-04",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-05",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-06",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-07",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-08",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-11",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-12",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-13",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-14",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-17",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-18",,"82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-19",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-20","1.22","80",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-21","0.02","83",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-22","0.00","85",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-23",,"83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-24",,"83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-25",,"84",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-26",,"84",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-27",,"84",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-28",,"83",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-29",,"84",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-11-30",,"84",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-01",,"82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-02",,"83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-03",,"82",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-04",,"84",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-05",,"83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-06",,"83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-07",,"81",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-08",,"77",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-09",,"80",,"69"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-10",,"81",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-11",,"87",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-12",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-13",,"82",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-14",,"82",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-15",,"82",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-17",,"80",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-18",,"82",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-19",,"84",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-20",,"82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-21",,"81",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-22",,"81",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-23",,"80",,"69"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-24",,"79",,"64"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-25",,"78",,"64"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-29",,"87",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-30",,"81",,"69"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2018-12-31",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-01",,"80",,"67"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-02",,"82",,"66"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-03",,"79",,"63"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-04",,"83",,"67"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-05",,"83",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-06",,"78",,"64"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-07",,"80",,"66"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-08",,"78",,"61"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-09",,"79",,"61"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-10",,"83",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-11",,"84",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-12",,"85",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-13",,"85",,"76"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-14",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-15",,"85",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-16",,"92",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-17",,"87",,"77"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-18",,"84",,"78"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-19",,"84",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-20",,"85",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-21",,"84",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-22",,"83",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-23",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-24",,"86",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-25",,"85",,"76"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-26",,"87",,"76"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-27",,"85",,"77"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-28",,"86",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-29",,"86",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-30",,"83",,"76"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-01-31",,"85",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-01",,"88",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-02","0.63","82",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-03","0.00","85",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-04","0.00","85",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-05",,"85",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-06",,"86",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-07",,"85",,"77"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-02-08",,"80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-01",,"87",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-02","1.06","77",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-03","0.83","78",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-04","0.00","87",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-05","0.71","85",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-06","0.00","86",,"77"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-07",,"86",,"77"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-04-08","0.51","80",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-08","0.47","78","89","69"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-09","0.00","80","86","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-10","0.12","78","85","74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-11","0.12","80","89","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-12","0.00","81","89","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-13",,"82","92","74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-14",,"79","89","74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-15","0.16","80","88","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-16","0.00","80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-17",,"81","92","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-18",,"84","93","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-19",,"83","92","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-20",,"85","93","77"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-21","0.12","83","93","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-22","0.00","81","90","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-23",,"81","93","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-24",,"80","89","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-25","1.65","76","80","70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-26","0.20","79","88","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-27","0.04","80","88","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-28","0.00","78","88","74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-29",,"79","88","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-06-30",,"80","87","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-01",,"81","89","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-02",,"83","89",
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-03",,"82","92","76"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-04",,"79","88","75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-05",,"78","84","74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-06","0.39","79","85","74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-07","0.00","78","84","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-08","0.20","78","82","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-09","0.00","77","81","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-10","0.03","78","83","73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-11","0.00","80","88","70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-12",,"79","87","72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-13",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-14","0.20","78","87","71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-15","0.00","80",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-16",,"78",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-17","0.35","79",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-18","0.28","79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-19","0.00","80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-20","0.08","80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-21","0.00","82",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-22","0.04","79",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-23","0.24","79",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-24","0.00","79",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-25",,"78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-26",,"80",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-27","0.04","81",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-28","0.51","78",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-29","0.28","79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-30","0.00","78",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-07-31",,"78",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-01",,"78",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-02",,"76",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-03","1.18","77",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-04","0.00","78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-05","0.04","78",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-06","0.00","77",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-07","0.02","78",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-08","0.00","78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-09",,"76",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-10",,"76",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-11",,"77",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-12",,"78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-13",,"78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-14",,"78",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-15","0.01","81",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-16","0.00","80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-17",,"79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-18","0.03","80",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-19","0.00","79",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-20",,"79",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-21",,"79",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-22","0.08","77",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-23","0.87","79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-24","0.00","78",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-25","0.24","79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-26","0.12","78",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-27","0.12","78",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-28","0.51","78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-29","0.04","78",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-30","0.00","80",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-08-31",,"78",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-01",,"79",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-02","0.20","78",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-03","0.00","80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-04",,"79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-05",,"80",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-06",,"81",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-07",,"80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-08",,"77",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-09",,"78",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-10",,"81",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-11",,"81",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-12",,"82",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-15","0.12","81",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-16","0.00","78",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-17",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-18",,"80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-19",,"81",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-20",,"79",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-21",,"79",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-22",,"78",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-23",,"77",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-24","0.39","79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-25","0.00","81",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-26","0.47","81",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-27","0.00","82",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-28",,"79",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-29",,"81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-09-30",,"81",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-01",,"80",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-02",,"80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-03",,"82",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-04","0.24","77",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-05","1.65","78",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-06","0.00","82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-07","0.08","79",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-08","0.00","79",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-09","0.98","80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-10","0.00","80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-11","0.63","80",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-12","0.01","77",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-13","1.42","77",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-14","0.00","82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-15",,"81",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-16",,"82",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-17",,"82",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-18",,"82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-19",,"80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-20","0.31","79",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-21","0.00","81",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-22","1.22","80",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-23","0.04","79",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-24","1.77","79",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-25","0.51","79",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-26","0.00","81",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-27",,"80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-28",,"80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-29",,"80",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-30",,"81",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-10-31",,"80",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-01",,"82",,
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-02","0.35","79",,"70"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-03","0.47","80",,"71"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-04","0.16","80",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-05","0.08","82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-06","0.00","82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-07",,"80",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-08",,"83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-09",,"83",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-10",,"82",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-11",,"83",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-12",,"83",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-13",,"82",,"75"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-14",,"78",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-15","2.05","81",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-16","0.00","83",,"74"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-17",,"83",,"76"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-18",,"82",,"73"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-19","0.28","83",,"72"
"IV000005562","DIMBOKRO, IV","6.65","-4.7","110.0","2019-11-20","0.00","84",,"75"
